object_id,name
01493ec0124e65d71ed2,etching
014fa635e8796ff2fbc8,engraving
0156480e5701513b2e4a,inkjet print
01569965fe1c8496c577,albumen print
0156e3dbc4857ee39c0c,letterpress printing
0156e3dbc4857ee39c0c,etching
015ac63d265160e16967,etching
015b2c4e502e66eea5b0,albumen print
015b31c6e13542737afb,albumen print
015f58fb12108e72e313,albumen print
0161bb5c725b73091272,albumen print
016c256c097f60002084,engraving
01733fef3710fb738742,etching
01749eb8b7bd770beb64,gelatin silver print
0174d6ad4a90d94c0698,engraving
0174d6ad4a90d94c0698,etching
01774d5e850dbb2b712d,letterpress printing
0179d78af66f83e29a44,engraving
017bae12cc955218ec4e,engraving
017bae12cc955218ec4e,etching
017bae12cc955218ec4e,letterpress printing
017f4fe7d662027d99d3,engraving
017fc7c6272fba886fe1,albumen print
0182ee1aa703a5b0c7e3,engraving
0182ee1aa703a5b0c7e3,etching
018700e1c5bbfb237801,engraving
018700e1c5bbfb237801,etching
01871f25c5bb1f536cd0,albumen print
0187211c659160028eef,engraving
0187211c659160028eef,etching
018c987f9722d64862ea,engraving
018d9721f90fcd35c82c,albumen print
0197ea0e455fc0cb9a94,engraving
0198cdf2f70681570d84,etching
019c40fee41e861bfe45,etching
019ef39645a81828ad87,albumen print
01a16cb1adb74770f318,etching
01af4ef83fcf54513f61,etching
01b06253e895fee1565c,gelatin silver print
01b16315dccc5b9a1c01,engraving
01b95a5fa4545a90aeb0,slide
01c1d4a49d4d39e95c11,albumen print
01c26f100c48daaf0327,slide
01e00c641a96e5279870,albumen print
01e2ba72e95045c61806,albumen print
01e761a6e6ff9481ddaf,engraving
01e761a6e6ff9481ddaf,etching
01e88b863973d4976445,albumen print
01e9a909346b597ea2d2,engraving
01ece00117367c6a30a8,etching
01f3a92aae1b84967c22,gelatin silver print
01f48d061ea68358e5bd,albumen print
01f712c5f2b34c5380a1,etching
01f9d3e559b4afb367eb,engraving
02045594839cc2293daf,gelatin silver print
020664333282705ee3f0,gelatin silver print
021ae3abef96ae18f4d3,etching
0224c8635ae92634875c,gelatin silver print
022546f3500781e8a366,engraving
0228d2f90f434940b94e,albumen print
022a1343a4624813e59f,etching
022a1343a4624813e59f,engraving
022d10742ea4e2a22a5a,albumen print
02446eeed6b27a7bcb8c,gelatin silver print
0244d4568f68323601b0,engraving
024995f49d74f9ccb9c9,albumen print
024c330eebf08efae96e,albumen print
024dc4b02ffd381381dd,etching
0250207ddbda64dc6420,engraving
0250207ddbda64dc6420,etching
02578adbc7e177d010a1,engraving
025849d85c975d85ae87,engraving
0259c68671084513a4de,engraving
025c3bf106e474865a7f,engraving
025c3bf106e474865a7f,etching
02622ac1d9dccf6fdb50,albumen print
02653fe0d486b6cb7f39,ambrotype
026c4a465c9608e66b8b,albumen print
02725086891647094499,engraving
0278a4065dd884e44584,engraving
027b9778a22f4f518b98,etching
027f7c94ddecdfbcb7b2,etching
027f7c94ddecdfbcb7b2,engraving
02811e4f1f05fa34a1c6,engraving
02811e4f1f05fa34a1c6,etching
0281c590c373bbdddd3b,etching
0282d1f49d0b304a11ed,albumen print
02835bacf09e2f02749f,etching
02835bacf09e2f02749f,engraving
02946731d36ef110dc43,albumen print
0294f92aefec44ed0d01,gelatin silver print
0295c7260f23163e03a3,etching
0296a53cc117af96c859,etching
0297c83876834f8ae7e8,etching
02a01ea28d87bdaf231b,etching
02a01ea28d87bdaf231b,drypoint
02a6bbefeb2c1b86dce2,gelatin silver print
02a6c01f9fc8df64d68a,albumen print
02aa499962a5d4086ba4,engraving
02b09562a699b0106e1b,engraving
02b09562a699b0106e1b,etching
02b5cb2f66401833693f,etching
02b5cb2f66401833693f,drypoint
02b668637a169ac6af8e,slide
02bb2fd694198590443c,engraving
02c013df302e34b7ac49,etching
02c106642490a726b6cc,albumen print
02c4a3c17bc9cb359a90,albumen print
02cc29d3458c02597c8d,painting
02d0cd88d1f464a32d64,albumen print
02d1217e118599b05e90,engraving
02d2d4f37ebeb30e436b,albumen print
02dd00828e67524dc7b2,albumen print
02dd650c01cff08b4a8a,albumen print
02e6f56ac1f4070baedf,engraving
02e79a108c440e886622,salted paper print
02ebc1262c9dbfffd45e,engraving
02f39d0cd4073dfba07c,etching
02f3ebae004b4d70f8a2,slide
02f9b6ad0be1cb9af1b4,albumen print
02fa620582ea0fc33ddf,engraving
02fa620582ea0fc33ddf,etching
02fbe670cf60db0d3ab3,albumen print
02fc046b862109026bab,etching
02fc046b862109026bab,engraving
02ff534074297bfbf374,etching
02ffb56929626c4cc8f2,albumen print
0300819e83a5d1a1c09d,engraving
030414b750ce308a3b93,etching
030720a02df16a13441b,engraving
03099c72abfce58dbd90,etching
03099c72abfce58dbd90,engraving
030d1b6e9eb8a6699457,etching
030d1b6e9eb8a6699457,letterpress printing
030f7b3552802ee8f8e7,engraving
0312466f760956bd0344,steel engraving
0313f888549e2710a0b7,engraving
0313f888549e2710a0b7,etching
03169bb8dd095e381572,etching
03169bb8dd095e381572,letterpress printing
03186e0380852aef37e0,etching
031e6f3544b9685f71f1,etching
031fc02036cafa3681f7,etching
031fc02036cafa3681f7,brush
0327691b9e7cc57ec78e,albumen print
032b61876ec6141b6637,albumen print
0330c345d09528b74563,engraving
0334abe84b5da4734899,albumen print
0334b7f3a7a615f2e68d,engraving
033af105de49b55a8ee3,albumen print
033e998fa8727ad3abd0,engraving
033e998fa8727ad3abd0,etching
03494c9028ff531d06bf,engraving
034b4fced703f8688eb8,albumen print
034e533661b6ece63e42,albumen print
035223e9e658b3f4d42c,etching
035223e9e658b3f4d42c,engraving
0355a5ebb2869f3b00ab,engraving
0355a5ebb2869f3b00ab,etching
03572c2c04fda0fd8628,albumen print
0357c08684df19bbf8cf,albumen print
035a35ed3a8af60ba654,etching
035b326df074f047b06a,etching
035b326df074f047b06a,drypoint
03628804a9c7adab6a6d,albumen print
0363491c2c0ba68c3519,albumen print
0363fb1b71018017120e,engraving
0364cbbab875a9c3a7f9,etching
03651acb367c4fc61fc4,salted paper print
0366a0453075362b56b3,albumen print
03698894115b526fe5c7,albumen print
03794388d468b894d3ce,engraving
037adfe4675523894d63,albumen print
037c264b00b1168e9503,slide
03802f7bda3dd633d2d3,engraving
03813fa7e55f64d8a1dd,etching
03851df7129c8ae9a040,etching
0386c734d48886b71b40,albumen print
038745afd3ef566a62e0,etching
038a87be66007216ffea,albumen print
03914687e6836baf8c69,engraving
03914687e6836baf8c69,etching
0392eb3dcbe63546d441,albumen print
03985c9dd5006d7f759d,albumen print
039f2eb1c3b30872e83c,etching
039f2eb1c3b30872e83c,engraving
03a3b03b7e6cb309302f,etching
03a8cd1bc0e1a0f8731c,drypoint
03a8cd1bc0e1a0f8731c,etching
03aa9cf73f72bcef8273,engraving
03ac0ed10184d66e8069,albumen print
03adcef1ad437bb9ed6e,engraving
03b1a3fa88551ded8c7d,albumen print
03b293e3aa601cfcf09b,salted paper print
03b6129ec36dd19d1d27,albumen print
03b6ac340c1cac6f6ddf,albumen print
03b7a2f6a62e9a38d05a,etching
03b976c8dad70c2241d2,ambrotype
03bcb186e5cd4b7ae89d,etching
03c065d2465b3a7650ec,albumen print
03c11cf59dbf7b9ab30d,engraving
03c662bad4685b77be5f,albumen print
03c8e7a6d37c99ef406f,albumen print
03cb3d66d94fd0313651,etching
03cd93586b7f13abb261,engraving
03cf3902a2f83c8cb6d3,gelatin silver print
03d1ba8db4763868406c,albumen print
03da48f59c777f739f24,etching
03da48f59c777f739f24,engraving
03e30faffeca97927e9a,drypoint
03e30faffeca97927e9a,etching
03e5aca787f438752b3f,engraving
03e98cbfcb3b7d437f4f,engraving
03ea58199a873d2ef514,albumen print
03eadcf7afc5cbb86930,etching
03eadcf7afc5cbb86930,engraving
03f0014959f4242489b3,gelatin silver print
03f4477316211b89d1d0,albumen print
03f4acf84e4c6f749be1,slide
03f8d89199741ce55b9d,letterpress printing
03f8d89199741ce55b9d,etching
03f9822727a528f43b46,painting
03fcd08a8799d883017b,etching
03fd6f059fcd89af0a16,albumen print
04069ee17986f7d240d9,engraving
04069ee17986f7d240d9,etching
040acd306e77af2c5656,albumen print
040f8612b33df85d2b86,albumen print
0411b2b0f9c80a05d294,albumen print
0413310966c24cb78059,etching
041c7df42d4d386d7e1b,etching
041f6bd32a03a025e15c,albumen print
042dc66673e1e72b604d,albumen print
042f2dc525f99c859e9f,etching
043157a654f78a85d61c,gelatin silver print
0432830c89e21a26e4a1,etching
0432830c89e21a26e4a1,engraving
04359296edb23238177d,slide
0438b003b6fe865a69cb,drypoint
043b6799c72db292f5cd,engraving
043b6799c72db292f5cd,etching
04499db59a0352433192,etching
04499db59a0352433192,engraving
0449b96afdccc29c01c4,albumen print
04566fb23b7765ccdc82,engraving
04593fa98dc0b3dac06a,engraving
045b49655b33d75904ea,albumen print
045c1c9513cd5ecf202a,albumen print
045e43657724443cd7d4,albumen print
0460a58ea666de475c48,gelatin silver print
046227ed3a6110aae05f,etching
046294822f01d6c38376,engraving
0466ad2ca302513dd657,albumen print
0468495c302acf1577d9,etching
0468495c302acf1577d9,engraving
0479ed5a58d6494040cf,albumen print
047d3a6471e0eca89d28,engraving
047d3a6471e0eca89d28,etching
0488491260eaad7d6564,etching
048e882e4dd87da16dc2,engraving
049be6499ac37e15f5c5,engraving
049be6499ac37e15f5c5,etching
049db4b9fda1a0c1dc1c,etching
04a79c107cb82398426e,etching
04ac294556a179500458,gelatin silver print
04b617140cb1b6c8f433,albumen print
04b7a75d22950679e496,albumen print
04b7cbe29fdb7cc16089,engraving
04b7cbe29fdb7cc16089,etching
04b89d4517cf08450a2a,engraving
04b956c0cf27e615d0a0,gelatin silver print
04bbc31f513e6c6e8df2,engraving
04be3723378cd76596f8,albumen print
04c0d9b15d8f65d62939,albumen print
04c35dde75a84b883803,engraving
04c42c084ebd6189aba6,etching
04c42c084ebd6189aba6,letterpress printing
04c5d445aae37941fad8,engraving
04caf223b93fa61b5a18,engraving
04d8ebb5b31805e0d6e4,gelatin silver print
04d9908cf32044e83ce7,engraving
04f44015e694f743575c,engraving
04f5ef6876feeddc5c50,albumen print
04f98765cecb64cb5d70,albumen print
04f997f7f3d80fa0540c,engraving
04fa5cfa1591e48693f4,engraving
04fc58368f6e0dc707a8,engraving
04fcb3d12fd90f619585,albumen print
04fdb680509f2aafa5e0,albumen print
0505cbbc7176580cb9f7,collotype
050635002cdd53c19ad4,albumen print
05095c01002ee08d5896,gelatin silver print
050cb1ec8d16f7e9e96b,engraving
050d793eb4e18c52ed43,albumen print
050f9b45f4d4ad4a8680,etching
050f9b45f4d4ad4a8680,engraving
0512813a8c5e8d6d8fdb,etching
0514b9f95aefd1f3a292,albumen print
0514e2ce7f1060ce8454,etching
0516eeee6b6311dae362,gelatin silver print
0523dabae26a70e415e2,gelatin silver print
0526bed88fef1e5da599,letterpress printing
0526bed88fef1e5da599,etching
052794a643f3c4241823,etching
0527e3cf13655ddfbf94,etching
0527e3cf13655ddfbf94,engraving
052b4f3210588c57f68c,gelatin silver print
052c4d6fb1ee5b688a4a,engraving
052c4d6fb1ee5b688a4a,etching
052c56fa227f313e87e9,etching
052d28b859f637941e11,albumen print
05321682b623233d465b,albumen print
0535bf807ece97277a00,colour woodcut
05380c6139687c777f28,etching
05380c6139687c777f28,engraving
053be134e0762067df6d,albumen print
053d4f9753b62af6b47d,engraving
053e8ac354b8b8a1d8ae,etching
0543f0d69ba843607359,letterpress printing
05466ab5fee1a87cb494,etching
0547c43a3bedbe89b56f,etching
05499b82fed96c6ec5fc,engraving
05499b82fed96c6ec5fc,etching
054af6c3880a98e98670,albumen print
0556381b7c84b4badb4b,albumen print
055ac0b5ec34a62d7fc7,albumen print
055ac6537be787fd7957,engraving
055c2111940b8a613d07,etching
055c2111940b8a613d07,engraving
055c2111940b8a613d07,pen
0560238c5efc3a384799,albumen print
05656f392f57bf59386e,engraving
05678d74ce36df3475e0,etching
0568e8909f5472bd9993,albumen print
056dc26fbf65140dcdef,engraving
0572ef893ddb0fbc22e8,engraving
05741b7b04c833460b7e,etching
05748744dc81dddef541,albumen print
05779c6d62f57edacacc,albumen print
057a5a5fe5aecac271da,etching
057a87d7aafd273f9070,gelatin silver print
057cd62bcdbe4a5242f9,etching
057d2edb3ca3f2186faa,engraving
05808bfbcfc1718514fe,gelatin silver print
0588729a7c8e7e909e86,etching
0589556c4daf2b583c6d,etching
058cf17e851e1ab4fa54,etching
05903f051dc4f2786541,engraving
05937545a3ef154e57b9,inkjet print
0593eecd87b6a21f4835,albumen print
059a5770c38b1092efd9,etching
059d3f4c2f2c5b13ae15,albumen print
05a1e6b51b5e52399575,engraving
05a35c04d0b2bb001d8f,engraving
05abbb903b76a9f6f074,gelatin silver print
05b86f885c9a08711fc9,engraving
05c10ff8d89524489739,engraving
05c272d90652b70cb65d,gelatin silver print
05c3cd9ff641a3f3fef9,albumen print
05c5e73ecc47c1fde4bf,albumen print
05c69a0d33ffafaacbd7,albumen print
05cca4d2781c2b167a04,albumen print
05cca78bea0eab8ddf5d,engraving
05cca78bea0eab8ddf5d,etching
05cd0553fe0b966fcc21,albumen print
05cfc10f8631119dffd6,albumen print
05dbfd63ea66d03874f0,engraving
05e96d5ce9064370124d,engraving
05eaa09b96ffbdfd2ad1,etching
05eb51eb3896fdebbe1e,etching
05eba20246240e5ea737,gelatin silver print
05f09a5a7d724a628a07,albumen print
05f0be82bceeb3a61fc5,gelatin silver print
05f8831db2d54e49f397,etching
05faa362bf14031779f9,albumen print
05fda6554bea77f756de,albumen print
0602cc6669c7708099d4,gelatin silver print
0604cc2406090b70b7ad,engraving
0604cc2406090b70b7ad,etching
06098a2388b406454133,etching
060b26870762f7dc1624,albumen print
0615f88254bcce72d2ba,etching
061aa75fb47a28f66104,albumen print
061d606e8150917707ab,engraving
06238792ac69ae7ac1ca,engraving
06252b33ee4f472c66c9,albumen print
062aef97a67f7b2ab2eb,gelatin silver print
062fbea3f75f6b835de5,gelatin silver print
063163f4fd05d2d9b8bd,etching
063752a4d92585dac03d,albumen print
0637a9630b32e6f8ab7e,albumen print
063939761a13505e8b67,etching
063e7c9e93bfbfb9a4a7,etching
064953ed38bac4a86eae,engraving
064c529c3f822f28ff32,albumen print
064d1b60919764cb89ff,gelatin silver print
064ef860f95423167731,etching
064ef860f95423167731,engraving
064fc8c5af6dc9b9a025,etching
064fcd97fa2b7b60e9b7,engraving
064fcd97fa2b7b60e9b7,etching
06524cb3bd4b067bc027,albumen print
06539942f695e00a9181,engraving
0656b4c350acde90f71b,slide
065af8278e37e15a9717,engraving
065e894ec33cb872f9ee,letterpress printing
065e894ec33cb872f9ee,etching
065e894ec33cb872f9ee,engraving
0664fcda814cb7078983,albumen print
0666e03b0fe485b7f12b,albumen print
066c7adb38ab3a8140b9,etching
066c7adb38ab3a8140b9,engraving
067278bd6f463d8c5bbc,letterpress printing
0673f3810fe96e0c175a,albumen print
0674dc187e7a7aebc006,albumen print
0676059ed7a3d6307a5f,albumen print
06798a2516cd63f20761,albumen print
06840ff3118e3377025a,engraving
0685d7669679c0203bbc,etching
068654231b78cd20e90b,albumen print
068679217a5747ac1161,etching
068c29ffc2db106e7a9a,albumen print
069aa635d67c31ff9420,etching
069bcb66321e6c24565e,etching
069d0d817f59b175ea5e,etching
06a15ce534f9ac9ba91d,etching
06a15ce534f9ac9ba91d,letterpress printing
06a9dead5c5889b3bf2e,engraving
06ac4602054c491cd96d,etching
06ac4602054c491cd96d,engraving
06aeeea2768feb493192,albumen print
06b121a4c4b4f945b50a,albumen print
06b1b04516ff6e51cd03,etching
06b1ce89d0d4b758178f,engraving
06b6e6850666f98bf210,gelatin silver print
06bc604fd7c8379f43ff,albumen print
06bebde23d1c2fb7fc94,albumen print
06c607d2f3eeaf821c16,albumen print
06c72da45262a3232f67,gelatin silver print
06c777100371ddfc645e,gelatin silver print
06c9659aa1c78b6a3028,etching
06c9659aa1c78b6a3028,engraving
06ca590d851454d54d0b,albumen print
06cd64570e8423d3c7c9,albumen print
06cf965736a9cdfb3ff8,albumen print
06d0c3ab6dc236c36f3c,gelatin silver print
06d48ac0f42953956e04,albumen print
06e3996838ec216e9a3d,albumen print
06e6e115444d2aa47a63,engraving
06ebaa7160f38439009e,engraving
06ed320c98e4fbcf2507,etching
06ed320c98e4fbcf2507,engraving
06ef052d08481dc9509c,engraving
06ef6f015a6ace36d4bf,engraving
06f08913223f3617589b,engraving
06f08913223f3617589b,etching
06f1780641fc3be064be,etching
06f24c0b5cbb892c2288,engraving
06f49e1887b855bd82fc,gelatin silver print
06f4f4a85a6eb4bdec48,etching
06f54c1ab71f15923955,etching
06f54c1ab71f15923955,letterpress printing
06f65e08d8ec0efc8a00,etching
0700b21e228d207989b0,gelatin silver print
07037b07937c1aa44cd4,albumen print
0707ad10a70b9808b4c6,engraving
070f0901ae2940c41115,engraving
0710bd63840c11216368,albumen print
0713a2bf48ec4d430170,engraving
07148184de6f3031608c,steel engraving
071912e1d8c8347b312e,engraving
07202853a82ab66093ce,engraving
0721f71d09c50e43827a,slide
0724b4f5088be49e3e42,albumen print
073551cba1106b5b706a,gelatin silver print
073e1b4db815b57ae047,etching
0742497d459634f123eb,gilding
0742497d459634f123eb,painting
0745c1fac3c403ffa4ea,slide
0748f4a3e1bf9fb8c4a2,etching
07491ce4cde5cb698bdd,engraving
074b94d9848905438598,gelatin silver print
07520914974b5953acb9,engraving
0753d6222cf8ff57f9c7,engraving
0753d6222cf8ff57f9c7,etching
07541189424abfea5a7c,albumen print
075d415a5d1878f93b59,albumen print
0761c9cfe3df2b7714fa,steel engraving
0764a3a96b9f4fec5a8f,etching
076714bb7f40776078ed,etching
0769f3deb7321d76664f,engraving
076a2255ecb7c413687c,colour woodcut
076ae2a24369d3e8faf6,albumen print
0773c616ae5aa8fae68b,albumen print
077ba5a87d0b2cc8a4b8,engraving
077db2b339f073d9884e,etching
07810bcc580ef7578884,engraving
0784e07e0d09a0e7823e,engraving
078baa4c3190a090f007,etching
078bb0be79730959a562,albumen print
0791668a7158e33bf452,engraving
0797816cc8fa38881942,engraving
0797be9c516e2a96e807,albumen print
07996f666717d2ed0e7d,albumen print
079e5dd176deac6dcdc0,etching
07ab7fec83f26a4d5801,albumen print
07ae4209d5a0e5b0bb43,etching
07afba5ad9c9a8cab113,albumen print
07b004034fddd8df0d47,collotype
07b027b6029ac4857ebc,etching
07b027b6029ac4857ebc,engraving
07b03f594f171029b3b2,etching
07b457467e0f974cab3e,albumen print
07b6c66205f31cdd0f80,albumen print
07b75c6e72846658776b,etching
07bde91acc229de778db,albumen print
07beeab060df43b22103,colour woodcut
07bfd1753f53d29de6b3,etching
07c11f852f101fcb79d8,etching
07c1382aaff897b966b9,albumen print
07c54fa576c4dc5fbcbd,albumen print
07cebc3e08efc1334a12,engraving
07cebc3e08efc1334a12,etching
07d11dc62a766311b95c,albumen print
07d4d4f585ed320cae7e,albumen print
07d60ff3de08d0f5b171,photolithography
07d651b97a752517ada7,letterpress printing
07d651b97a752517ada7,engraving
07d651b97a752517ada7,etching
07d84cd5a2a29f7db81a,etching
07db3ce6a4c7427927db,gelatin silver print
07dfc15841747569b04d,engraving
07e0da0c37b04792888e,albumen print
07e5ea37fe4e04c89195,engraving
07e98cea981e7bbaf775,etching
07ead9b663d5ae85d889,albumen print
07ed6bb972ccd9829563,engraving
07f285691d8d4e705fad,engraving
07f5f00bab15a4dfdc1e,albumen print
07f6528297ceb454f146,albumen print
07f8adb4c933b5d5d68e,gelatin silver print
0807383caadbabdf1d3e,etching
0807383caadbabdf1d3e,engraving
0810435ab03d26db7712,letterpress printing
0810435ab03d26db7712,etching
081553a6ac450387f1f9,etching
08173c734c2f0b91d5e2,albumen print
081a8882b7c556da3b7f,albumen print
082317f14b8c0c5fe391,engraving
082e38529fe26fd788d3,etching
082e38529fe26fd788d3,engraving
082e38529fe26fd788d3,letterpress printing
082eb8b9d380979c5017,albumen print
082f3ec683f49c03edf5,etching
082f3ec683f49c03edf5,engraving
08306381423834e761c9,engraving
08306381423834e761c9,etching
083289f8b143cea6a3f0,etching
083289f8b143cea6a3f0,engraving
0832c16079ec8d95ef6e,albumen print
0834520e3fdaabc9cb8a,etching
083604339a68d0cfe22a,salted paper print
08370fbc9dc371f59506,etching
083a8fc4225b242aeca8,albumen print
083b4cac841a878143f2,etching
083b4cac841a878143f2,engraving
083c8a6be4d0f3465b59,etching
083c8a6be4d0f3465b59,engraving
0840cc2c00df38d158d9,etching
08482e2f8e3000b3be60,albumen print
084993a3812ff287ccb3,engraving
084bc714a294ae76a0e2,albumen print
084d2a169c5e95636817,engraving
084d2a169c5e95636817,etching
084db6fed0e618a8f8a7,engraving
084e02f4f0421f9e6475,engraving
084e568cc1c38ab88a73,albumen print
08568f25debbb95bba8b,engraving
0858866255960061c6d6,engraving
085bc204b1f62f414464,albumen print
08629e95e100ce662bf7,engraving
08688477064e04b73a86,engraving
08689ec0b0d1d578ee66,engraving
086ce4c7db48206a24f5,etching
08800940c513f2501f06,albumen print
0882a1146a2fc4eb5ef9,albumen print
08852e2153acd4dc48ff,albumen print
0886abead819a7333609,etching
0886abead819a7333609,drypoint
088880280c6d7461e138,etching
088c02dbc3c7b0af6ec1,engraving
088df46c1cc6c21cfdde,steel engraving
089468a17731418630d5,engraving
089735e2ec353978e3b6,painting
0898ef70c1e4a0551d06,engraving
0898ef70c1e4a0551d06,etching
089f6a286cecb2fc9649,albumen print
089ff5b4d8e7be4c45be,engraving
08a065d9a0e15f326d82,albumen print
08a7dbaf617150992ed3,albumen print
08aa79d5ac021ea68700,engraving
08ac2583157361e42355,albumen print
08ac3f704aa40d67dd72,etching
08afa87fb3d69f154a36,albumen print
08b026d511841de34f75,engraving
08b286b75723caf6a5a4,letterpress printing
08b286b75723caf6a5a4,etching
08b3fc853ae20f04660a,albumen print
08b6f0abe0f3c4be1133,engraving
08ba4023759131f9aabb,albumen print
08bacbe4fb4f9bf351d9,engraving
08bbd67e6226a24ac7e5,albumen print
08bf0e0710f20602a47f,engraving
08bf0e0710f20602a47f,etching
08c215c6c817a412583e,gelatin silver print
08c844a06fb567ab6d97,letterpress printing
08c844a06fb567ab6d97,engraving
08c844a06fb567ab6d97,etching
08cd3020e5efeb44a7e6,gelatin silver print
08d53656a218b5b71f6c,albumen print
08da63caf7acd988ce25,albumen print
08e85a97eb8ac599ba50,gelatin silver print
08ee1c869aa9627f4aec,albumen print
08f73504c2bc488cda48,albumen print
08faa7a58d9e187910a5,albumen print
08fb0ce0f64973fbede7,engraving
08fc5a03fc40cd297ce1,etching
08fc5a03fc40cd297ce1,engraving
08ff0015fdee0dd77f6d,gelatin silver print
08ffba223ef20956cb18,albumen print
0905301e3b2b9e26411c,ambrotype
090cf2b9bb7b14f5d1fd,albumen print
0914602f9db38b3f2c35,etching
091c3d6478541e5ff662,engraving
0923cb7669165347defd,engraving
0925c57d413ee96c2dab,engraving
09287115ca7759cb9717,gelatin silver print
092a2c6416d6869fa08f,gelatin silver print
0935e204e3723bc4fa25,colour woodcut
093d7f8483e052df4d08,engraving
093d91c328de8bdee094,etching
094788546e4234fbdef4,etching
094788546e4234fbdef4,engraving
094ce0dacd77c0f56325,engraving
0951f72f54436375f39b,etching
0953108316bf79a142e5,drypoint
0953108316bf79a142e5,etching
0953bb2fb3e0c5a519cd,albumen print
095cf156ba424730142c,engraving
095f552c2ff8d1298c69,etching
095f552c2ff8d1298c69,drypoint
09606df8bb634f8a9a83,albumen print
096233546677276d00cd,photolithography
0962b903d79017bc1500,etching
096590228452a2e74657,engraving
096590228452a2e74657,letterpress printing
096590228452a2e74657,etching
096b5b7bde818f45dffe,albumen print
096f5add19fe8c4afaaf,engraving
097012de3b178cc202c8,albumen print
097408f9036f17280e21,engraving
