object_id,name
026fdf905b49027cf302,"Hofstede Crull, Petrus"
02946731d36ef110dc43,Wilhelm II (keizer van Duitsland)
0297c83876834f8ae7e8,"Margaretha van Parma, landvoogdes der Nederlanden"
0297c83876834f8ae7e8,"Álvarez de Toledo, Fernando (3e hertog van Alva)"
02a6bbefeb2c1b86dce2,"Vonk, R.H."
02ae06ba1380750f394d,"Ravensberg, Aletta van"
02ae06ba1380750f394d,"Nes, Jan Jansz. van"
02c013df302e34b7ac49,"Turenne, Henri I, vicomte de"
02c4a3c17bc9cb359a90,"Pakoe Boewono IX, Susuhunan van Surakarta"
02d2d4f37ebeb30e436b,Wilhelm II (keizer van Duitsland)
02e4a96bd9e3384ed214,"Kemper, jonkheer Joan Melchior"
02f3ebae004b4d70f8a2,Maximiliaan I (keurvorst van Beieren)
02f78fab385710ef7cfa,Suikerfabriek Kemanglen
030720a02df16a13441b,Maurits (prins van Oranje)
0312466f760956bd0344,"Loncq, Hendrick Cornelisz."
03169bb8dd095e381572,"Ruyter, Michiel Adriaansz. de"
031bc6e8b33e43055acb,Fraters van Tilburg
031e6f3544b9685f71f1,Hendrik I (hertog de Guise)
035223e9e658b3f4d42c,"Boileau, Nicolas"
0355a5ebb2869f3b00ab,"Arminius, Jacobus"
0355a5ebb2869f3b00ab,Maurits (prins van Oranje)
0355a5ebb2869f3b00ab,"Vorstius, Conradus"
035a35ed3a8af60ba654,Lodewijk XV (koning van Frankrijk)
035a35ed3a8af60ba654,"Hop, Cornelis (II)"
0364cbbab875a9c3a7f9,"Santheuvel, Adriaan van den"
03665773597527ca303d,"Bas, Albert"
03665773597527ca303d,"Conijn, Lucas Pietersz."
03665773597527ca303d,"Amsterdam, schutterij van"
03698894115b526fe5c7,Helena van Waldeck-Pyrmont
0386c734d48886b71b40,"Greive, Petrus Franciscus"
038d2917c137b9e2a2e3,"Hooghe, Anna de"
03914687e6836baf8c69,Leo IX
03a0a130c5c80838d34a,"Court, Pieter de la"
03a3b03b7e6cb309302f,"Tuuk, Nicolaus van der"
03ab459047edde60c0a1,Maurits (prins van Oranje)
03ab459047edde60c0a1,"Elisabeth Stuart (keurvorstin van de Palts, koningin van Bohemen)"
03ab459047edde60c0a1,Frederik Hendrik (prins van Oranje)
03ab459047edde60c0a1,"Frederik V (keurvorst van de Palts, koning van Bohemen)"
03c4765ca046ca27ba10,Republiek der Zeven Verenigde Nederlanden
03c4765ca046ca27ba10,Raad van State
03c4765ca046ca27ba10,Geheime Raad
03c4765ca046ca27ba10,Viglius Zuichemus Ab Aytta
03cb3d66d94fd0313651,"Savoye, Eugenius van"
03cb3d66d94fd0313651,"Churchill, John (1e hertog van Marlborough)"
03cd93586b7f13abb261,"Krebs, Johann Adolf"
03cf3902a2f83c8cb6d3,"Musschenbroek, Sam van"
03cf3902a2f83c8cb6d3,Tjomal Suikerfabriek
03da42481aaf2378d552,"Os, Pieter Frederik van"
03ec1631c8967709597a,"Rodenburg, Theodorus"
03ec498be62279630e32,"Bernhardt, Sarah"
03fcd08a8799d883017b,Willem I (prins van Oranje)
03fcd08a8799d883017b,"Marnix van Sint-Aldegonde, Filips van"
040c92158fae8fd97ce9,Verenigde Oostindische Compagnie
040c92158fae8fd97ce9,"Cloon, Dirk van"
0432830c89e21a26e4a1,Lodewijk XIV (koning van Frankrijk)
044fed24785c38d9fffc,"Graeff, Jacob de"
04566fb23b7765ccdc82,"Isabella Clara Eugenia, infante van Spanje"
0468495c302acf1577d9,"Durven, Diederik van"
048142e294f07acddbf5,"Vermuyden, Bartholomeus"
048cf43d0291e4ffbb11,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
049776afe6ce6bce4c03,"Hanecroth, Eberhard"
049776afe6ce6bce4c03,"Hanekrodt, Eberhardt"
049776afe6ce6bce4c03,"Nassau-Dietz, Ernst Casimir graaf van"
049a32b09b55a295d574,"Musschenbroek, Sam van"
049a32b09b55a295d574,Tjomal Suikerfabriek
04c188de187a76e1ec8d,"Twist, Johan van"
04c188de187a76e1ec8d,Sultan van Visiapoer
04c188de187a76e1ec8d,Verenigde Oostindische Compagnie
04caf223b93fa61b5a18,"Sande, Johan van den"
04d9908cf32044e83ce7,"Coornhert, Dirck Volckertsz."
04e508fa91cd39c4d377,"Schoterbosch, Johan Gerritsz van"
04e81b7d844176291ab9,Filips Willem (prins van Oranje)
04f44015e694f743575c,Alfons IV (koning van Portugal)
04f4820c64f0dcf54c80,"Verdonk, Rita"
04f4820c64f0dcf54c80,VVD
04f4820c64f0dcf54c80,"Hirsi Ali, Ayaan"
04f997f7f3d80fa0540c,"Rubens, Peter Paul"
04fdb680509f2aafa5e0,Karel XV (koning van Zweden en Noorwegen)
05095c01002ee08d5896,"Wijck, jonkheer Titus Anthony Jacob van Asch van"
050e37fd11be3e84ea5e,"Bilderdijk, Willem"
050f9b45f4d4ad4a8680,Rijksmuseum Amsterdam
050f9b45f4d4ad4a8680,Willem V (prins van Oranje-Nassau)
050f9b45f4d4ad4a8680,Staten-Generaal
05380c6139687c777f28,"Lumey, Willem van der Mark, heer van"
0543f0d69ba843607359,Karel V van Habsburg (Duits keizer en koning van Spanje)
05466ab5fee1a87cb494,Willem I (prins van Oranje)
0547c43a3bedbe89b56f,"Nassau, Lodewijk graaf van"
0547c43a3bedbe89b56f,"Álvarez de Toledo, Fernando (3e hertog van Alva)"
0589556c4daf2b583c6d,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
0589556c4daf2b583c6d,"Maria II Stuart (koningin van Engeland, Schotland en Ierland)"
058cf17e851e1ab4fa54,Filips II (koning van Spanje)
059037b8b0ba0c053dec,"Imhoff, Gustaaf Willem baron van (1705-1750)"
059037b8b0ba0c053dec,Verenigde Oostindische Compagnie
05a61adc8857ecc6264e,"Schouberg, Johannes Petrus"
05bced8cf14631fba609,"Haack, Wilhelmina Maria"
05c272d90652b70cb65d,"Titzenthaler, Marba"
05e96d5ce9064370124d,Lodewijk XIII (koning van Frankrijk)
05e96d5ce9064370124d,"Caylar de Saint Bonnet, Jean du"
05eb1d2edc5eb3fbebcf,"Walsdorffer, Bartolomeus Andrio"
05eb51eb3896fdebbe1e,"Rabenhaupt, Karl (baron von Sucha)"
05eba20246240e5ea737,Wehrmacht
05f468daf7c47045416e,Wilhelm II (keizer van Duitsland)
0601ca88917aac924e33,Admiraliteit van Amsterdam
0601ca88917aac924e33,"Lijnslager, Hendrik (kapitein)"
062aef97a67f7b2ab2eb,"Arron, Henck Alfonsius Eugène"
062aef97a67f7b2ab2eb,"Bruma, Eddy"
062aef97a67f7b2ab2eb,"Frijmersum, Frits Rudolph"
062fbea3f75f6b835de5,Tjomal Suikerfabriek
062fbea3f75f6b835de5,"Musschenbroek, Sam van"
063163f4fd05d2d9b8bd,"Leopold Willem, landvoogd der Zuidelijke Nederlanden"
064ef860f95423167731,"Steeghius, Godfried"
065af8278e37e15a9717,"Nassau-Dietz, Willem Frederik graaf van"
065af8278e37e15a9717,Albertine Agnes (prinses van Oranje)
065e894ec33cb872f9ee,Frederik Hendrik (prins van Oranje)
06652296686fd5c4899f,Rijkswaterstaat
06652296686fd5c4899f,Orde van de Nederlandse Leeuw
06652296686fd5c4899f,"Blanken Jansz., Jan"
067278bd6f463d8c5bbc,"Ruyter, Michiel Adriaansz. de"
0685d7669679c0203bbc,"Dumouriez, Charles François"
068c29ffc2db106e7a9a,"Verveer, Salomon Leonardus"
06905201c2635c4bb8cd,"Titzenthaler, Marba"
06905201c2635c4bb8cd,"Titzenthaler, Eckart"
069aa635d67c31ff9420,"Farnese, Alessandro (landvoogd van de Nederlanden en hertog van Parma en Piacenza)"
06a15ce534f9ac9ba91d,Filips V (koning van Spanje)
06a9dead5c5889b3bf2e,"Torrentius, Laevinus"
06b1da3ddff2059c2899,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
06bc604fd7c8379f43ff,"Kaiser, Pieter Jan"
06bcccab84b0553f6b33,"Verkade, Jan"
06c5d522fe30e0b13aba,"Hooft Bicker Caarten, F. van"
06c5d522fe30e0b13aba,"Hooft Bicker Caarten, E. van"
06c9659aa1c78b6a3028,"Mina, Francisco Javier"
06f1780641fc3be064be,"Álvarez de Toledo, Fernando (3e hertog van Alva)"
06f1780641fc3be064be,"Egmond, Lamoraal graaf van"
06f1780641fc3be064be,"Montmorency, Filips van (graaf van Horne)"
070a627bde52d8b70e85,"Tyndall-de Veer, Betsy"
07148184de6f3031608c,Maurits (prins van Oranje)
07202853a82ab66093ce,"Potgieter, Barent Jansz."
07288d4396dbacb2dcba,"Bredius, Abraham"
07288d4396dbacb2dcba,"Stuers, jonkheer Victor Eugène Louis de"
07288d4396dbacb2dcba,"Waller, François Gérard"
073e1b4db815b57ae047,"Ruyter, Michiel Adriaansz. de"
0759ebf3e2cccdbd18a6,"Nassau, Justinus graaf van"
0761c9cfe3df2b7714fa,"Da Costa, Isaac"
0789780dbad26044bdfe,"Goes, Frank van der"
07ae3934fbda897ee734,"Heraugières, Charles de"
07ae4209d5a0e5b0bb43,"Ploos van Amstel, Cornelis"
07b027b6029ac4857ebc,Willem I (prins van Oranje)
07b75c6e72846658776b,"Ruychaver, Nicolaas"
07d2ad82ea2ec8ca1a70,"Cortenaer, Egbert Meussen"
07d2ad82ea2ec8ca1a70,"Bitter, Pieter de"
07d2ad82ea2ec8ca1a70,"Sweers, Isaac"
07d2ad82ea2ec8ca1a70,"Ruyter, Engel de"
07d2ad82ea2ec8ca1a70,"Meppel, Jan Corneliszoon"
07d2ad82ea2ec8ca1a70,"Ruyter, Michiel Adriaansz. de"
07d2ad82ea2ec8ca1a70,"Evertsen, Cornelis (I)"
07d2ad82ea2ec8ca1a70,"Banckert, Adriaen"
07d2ad82ea2ec8ca1a70,"Florisse, Pieter"
07d2ad82ea2ec8ca1a70,"Evertsen, Cornelis (II)"
07d2ad82ea2ec8ca1a70,"Tromp, Cornelis"
07d2ad82ea2ec8ca1a70,"Binckes, Jacob"
07d2ad82ea2ec8ca1a70,"Vries, Tjerck Hiddes de"
07d2ad82ea2ec8ca1a70,"Vlugh, David"
07d2ad82ea2ec8ca1a70,"Nes, Aert Jansz. van"
07d2ad82ea2ec8ca1a70,"Stellingwerff, Aucke"
07d60ff3de08d0f5b171,"Dupuy de Lôme, Henry"
07d651b97a752517ada7,"Witt, Johan de"
07d651b97a752517ada7,"Witt, Cornelis de"
07e5ea37fe4e04c89195,"Bodoaro de Peraga, Bonaventura"
07ead9b663d5ae85d889,Emma (koningin-regentes der Nederlanden)
07ead9b663d5ae85d889,Willem III (koning der Nederlanden)
07f8adb4c933b5d5d68e,Sultan van Boeton
07f8adb4c933b5d5d68e,"Vonk, R.H."
081c7f4c2e15a1d1253f,"Oosten, Elisabeth van"
0832c16079ec8d95ef6e,Wilhelmina (koningin der Nederlanden)
0834520e3fdaabc9cb8a,"Mondragón y Otalora, Cristóbal de"
0834520e3fdaabc9cb8a,"Boisot, Charles de"
083b4cac841a878143f2,"Rendorp, Joachim"
084e02f4f0421f9e6475,"Giustiniani, Vincenzo (1564-1637)"
08568f25debbb95bba8b,"Reyd, Everard van"
086e8194bfa660952c46,"Blackburn, Henry Webster"
087da9ba079776cb4518,"Vondel, Joost van den"
089468a17731418630d5,"Reede van Nederhorst, Godard van"
08abf20a4c6cad9b3c0e,"Titzenthaler, Eckart"
08b026d511841de34f75,Filips IV (koning van Spanje)
08b286b75723caf6a5a4,"Rousselet, François Louis de (markies van Châteaurenault)"
08b286b75723caf6a5a4,Lodewijk XIV (koning van Frankrijk)
08b286b75723caf6a5a4,"Lodewijk, dauphin van Frankrijk"
08ecb0054e4d9b5dfa53,"Wirix, F.J."
08ecb0054e4d9b5dfa53,Handels Vereeniging Amsterdam
08ecb0054e4d9b5dfa53,"Djatiroto, Suikeronderneming"
08fb0ce0f64973fbede7,"Meilleraye, Charles de La Porte hertog van"
08fb0ce0f64973fbede7,Lodewijk XIII (koning van Frankrijk)
0907b47c34ea68a13a3b,"Vollenhove, Joannes"
090f4995b1ae5ab6f955,"Valois, François-Hercule de (hertog van Anjou)"
0914602f9db38b3f2c35,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
091c3d6478541e5ff662,"Pontius, Paulus"
092a2c6416d6869fa08f,Wehrmacht
093d7f8483e052df4d08,Frederik I Barbarossa (keizer van het Heilige Roomse Rijk)
093d91c328de8bdee094,"Eerde, Jan Rudolf van"
094788546e4234fbdef4,Janus Secundus
0962b903d79017bc1500,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
096590228452a2e74657,"Galen, Christoph Bernhard von, bisschop van Münster"
097012de3b178cc202c8,"Steen, Jan Havicksz."
0976e5b14f26155e204c,"Dubbelde, Geertruida den"
099303e15bd384ea19dc,Mr de Talode du Grail
09a1f8c9158a5798fe3b,Willem V (prins van Oranje-Nassau)
09a1f8c9158a5798fe3b,Staten-Generaal
09a8003024a5b917ecbc,"Wesenhagen, Jacob Evert"
09aa786253b3c66cd55c,Filips Willem (prins van Oranje)
09abae7087835f633d3c,"Zijl, Henricus van"
09e9e4086022f1168c72,"Huygens, Constantijn (I)"
09ef514a5f077aa6cc84,"Saleh, Raden Sarief Bastaman"
0a01cd465ff033dc7b37,"Hoorn, Joan van"
0a01cd465ff033dc7b37,Verenigde Oostindische Compagnie
0a080e44b529abf9c81b,Willem I (koning der Nederlanden)
0a0cec8539abd7078feb,"Gaultier, Aloisius-Edouard-Camille"
0a16bf16cef487fc32d7,Lodewijk XIV (koning van Frankrijk)
0a1db47bf1bb3580fe8e,Arnulf van Karinthië
0a37956837b57582ab48,Verenigde Oostindische Compagnie
0a37956837b57582ab48,"Reael, Laurens"
0a448a3a5747c7e36a36,"Titzenthaler, Marba"
0a5161b122b2f27a712b,Hendrik IV (koning van Frankrijk en Navarra)
0a5836795e8273a16a7f,"Visconti, Gian Galeazzo"
0a596d7a82ffac3aa24b,"Djatiroto, Suikeronderneming"
0a596d7a82ffac3aa24b,"Wirix, F.J."
0a596d7a82ffac3aa24b,Handels Vereeniging Amsterdam
0a6be546f916a825ea83,"Calcar, F.J.P. van"
0a7823b96a95020c363c,Shiva
0a7e179d877db3d0befb,"Gertz, Willem"
0a7e179d877db3d0befb,"Claesgens, Styntgen Dirck"
0a88e857c67cea223f4a,"Baudin, Henry"
0a8bb2360b62a74c13ee,Arti et Amicitiae
0a9682892805d5372e88,"Blaeu, Cornelis Michielsz."
0a9682892805d5372e88,"Reael, Reynier"
0a9682892805d5372e88,"Amsterdam, schutterij van"
0a99d1fa974000c2e41e,"Burdet, Adolphe"
0aadd845a3483d2b20a2,"Witt, Cornelis de"
0aadd845a3483d2b20a2,"Witt, Johan de"
0ab4407acc9c022c6578,Emma (koningin-regentes der Nederlanden)
0ab4407acc9c022c6578,Willem III (koning der Nederlanden)
0af22e0c531b4bf88d5e,"Kerst, Carolina Frederica"
0af4172bb69d59aa009c,"Lumey, Willem van der Mark, heer van"
0af68161024be8a9eb15,Lodewijk XIV (koning van Frankrijk)
0afed0b670d9d8f3a437,"Titzenthaler, Marba"
0b04c7f96e07a20a0195,Wilhelm II (keizer van Duitsland)
0b1a91884b94a5a10362,Verenigde Oostindische Compagnie
0b21ad4f200ab07f0621,"May, Job Seaburne"
0b2a381db2545574378d,"Patras, Abraham"
0b2a381db2545574378d,Verenigde Oostindische Compagnie
0b32514f75f9fad3358d,"Soolmans, Marten"
0b3ca1cb89325c29e993,Handels Vereeniging Amsterdam
0b3ca1cb89325c29e993,"Djatiroto, Suikeronderneming"
0b3ca1cb89325c29e993,"Wirix, F.J."
0b5425111091163bce16,"Nijhoff, Paul"
0b5425111091163bce16,"Groesbeek, Klaas"
0b712f70e68551a18326,"Frieswijk, Benjamin"
0b9eda1c233bedddbddd,"Picart, Bernard"
0bb19c78cb9409702147,"Huygens, Constantijn (I)"
0bb32cbf81aa30c389e9,Deli Maatschappij
0bc50c00e3a8e312ec31,"Doijer, familie"
0bc626617f1bfc03d05b,"Titzenthaler-Badenberg, Olga"
0bc68e3024d0e0bb8100,"Drees, Willem"
0bc68e3024d0e0bb8100,"Gerbrandy, Pieter Sjoerds"
0bd4db4e47608f46e0bd,"Doekscheer, Nicolaas"
0bd4eb766d322faeb9a6,"Piek-Asser, Catharina Margaretha"
0bdb6e3276c392ffe78e,"Falck, Iman Willem"
0c05399f244498d2d520,Verenigde Oostindische Compagnie
0c05399f244498d2d520,West-Indische Compagnie
0c14a093d410c8b05898,"Schwartzenberg, Otto Heinrich van"
0c1ebc30b7fdeb794939,Felix Meritis
0c2d5fc86598b2851a0d,"Nederlandsch-Indische Spoorweg-Maatschappij, N.V."
0c47ba633f7702405596,Hendrik IV van Naaldwijk
0c49601da36b1ed90f86,"Lampsins, Cornelis"
0c58eade1c788acdcb43,"Aragón de Gurrea, Carlos de (9th Duke of Villahermosa)"
0c58eade1c788acdcb43,"Monmouth, James Scott hertog van"
0c58eade1c788acdcb43,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
0c75de5a0d5064b78f91,Emma (koningin-regentes der Nederlanden)
0c75de5a0d5064b78f91,Willem III (koning der Nederlanden)
0c930244d877a24db5fe,Kabouterbeweging
0c930244d877a24db5fe,"Kuit, Carla"
0c930244d877a24db5fe,"Duijn, Roel van"
0c9dd7d5bcb822ec4d0c,"Eyk, Jacobus Petrus Sprenger van"
0cb5289f02c2ba20d682,"Bourbon-Vendôme, Louis Joseph de"
0cc54850b270be6fb7c6,"Achtienhoven, C.F."
0cc54850b270be6fb7c6,"Brentano, Josephus Augustinus"
0cc54850b270be6fb7c6,"Lelie, Adriaan de"
0cc54850b270be6fb7c6,"Kuyper, Jacques"
0cc54850b270be6fb7c6,"Kamphuijsen, Jan"
0ce1d5d86f0019f5c380,"Lelyveld, Théodore van"
0d00961cbe8fec5638c9,Wehrmacht
0d0f47ce0be89c8354f6,Gerold van Beieren (gouverneur)
0d1eb2fe8c655bdf8587,"Drees, Willem"
0d254a0f5b290c136029,"Groot, Hugo de"
0d254a0f5b290c136029,"Reigersberg, Maria van"
0d254a0f5b290c136029,"Houweningen, Els van"
0d27408e2adbb7982b49,"Wesenhagen, Jacob Evert"
0d34a7b4e4c74b0213f8,Wilhelmina (koningin der Nederlanden)
0d45d91729e6add4c83b,Peter I de Grote (tsaar van Rusland)
0d4d0ead24bba7e31bf2,Universiteit van Leiden
0d4eafee88cb67a8a8f7,Julius Caesar
0d55cc4265956d7c5f35,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
0d5f0eaeef8b62783e24,Verenigde Oostindische Compagnie
0d5f0eaeef8b62783e24,"Diemen, Antonio van"
0d6832aa85b435740f65,"Kettle, Jane"
0d6ef60441017435f1fd,"Sirani, Elisabetta"
0d84f3f0840082158686,"Nieuwenhuyzen, Jan"
0d84f3f0840082158686,Maatschappij tot Nut van 't Algemeen
0d8bd015b1bda7bd6837,Maurits (prins van Oranje)
0d8bd015b1bda7bd6837,"Arminius, Jacobus"
0d8bd015b1bda7bd6837,"Vorstius, Conradus"
0d9964f69f72dcb468aa,"Jordan, Marie"
0da0b6db540f7d2ab1a6,Maria Johanna Baptiste (hertogin van Savoye)
0da4cee9e98ba20e8af5,"Nassau-Dillenburg-Breda, Engelbrecht II graaf van"
0db925a9f649e0c062e0,Wehrmacht
0db925a9f649e0c062e0,Reichsarbeitsdienst
0dbf8c98eba2dd5b7c78,Willem I (prins van Oranje)
0dd1b24578f73b2a35a5,Clemens XIII
0dd94134bbfb63a49b85,"Neijs, A.H."
0de412a0dcc0f0eaf3ae,"Wijckersloot, C.L."
0ded473155385f19b4f7,"Wijngaarden, Carel Oem van"
0ded473155385f19b4f7,Frederik Hendrik (prins van Oranje)
0dee3130ac33ce79df88,"Wied, Willem Adolf vorst van"
0dfa839108845b14a0a3,"Overhoff, Carel"
0dfa839108845b14a0a3,"Piek-Asser, Catharina Margaretha"
0dfa839108845b14a0a3,"Piek, Stephanus"
0dfa839108845b14a0a3,"Piek, Gesiena"
0dfa839108845b14a0a3,"Piek-Jolles, Lucia Wilhelmina"
0dfa839108845b14a0a3,"Piek Sr., Willem Frederik"
0dfa839108845b14a0a3,"Piek, Johanna Margaretha"
0e0a61bd2e96c8ddd431,Frederik Hendrik
0e0a61bd2e96c8ddd431,Amalia van Solms
0e0c0f942c6d00f40eef,Wilhelmina (koningin der Nederlanden)
0e0cfc0d8d26514ddb24,"Salden, Frank"
0e2358a5e8bbb247b674,"Swartenhondt, Maria Joachimsdr."
0e2747b404cd91a01dfc,"Buyskes, Arnold Adriaan"
0e2de81fc3201f31d8ca,"Maria II Stuart (koningin van Engeland, Schotland en Ierland)"
0e2de81fc3201f31d8ca,"Willem III (prins van Oranje en koning van Engeland, Schotland en Ierland)"
0e31e8b71799cb12aa5d,"Ondaatje, Pieter Philip Juriaan Quint"
0e3d7375454cee93d75a,"Boileau, Nicolas"
0e7681312df190c9a42c,Karel I (koning van Engeland)
0e7b2352aae4e7e2d7a5,"Bourbon-Condé, Lodewijk I van (prins)"
0eab4026d5132f685a89,Karel II (koning van Engeland)
0ebae39197a880d0dc22,"Beieren, Maximiliaan Hendrik van"
0ebae39197a880d0dc22,"Galen, Christoph Bernhard von, bisschop van Münster"
0ebb7fc74b8dd2384d4d,"Coques, Gonzales"
0ec3e5e66029034c6b47,"Farnese, Alessandro (landvoogd van de Nederlanden en hertog van Parma en Piacenza)"
0edbd944a51347f4abfd,Frederik (prins der Nederlanden)
0ee2a4570e16b52cac60,"Weyms, Petrus van"
0eee64758eebe14836b6,"Broes, Petrus"
0f03bb61aef10e55e094,Wilhelm II (keizer van Duitsland)
0f2686c8a4342a5365b1,"Haan, Dirk"
0f27d7a28c7d2c3c1a9b,Lodewijk XIV (koning van Frankrijk)
0f27d7a28c7d2c3c1a9b,"La Vallière, Françoise-Louise de La Baume Le Blanc, hertogin van"
0f27d7a28c7d2c3c1a9b,Madame de Maintenon
0f27d7a28c7d2c3c1a9b,Françoise-Athénaïs (Marquise de Montespan)
0f31c951442a045073c8,"Witt, Cornelis de"
0f38a36a6b4eeaed61db,"Singels, J.C."
0f512ee54312c4b0c1b6,Thomas van Aquino
0f53cdd2eab452d188f4,"Outhoorn, Willem van"
0f5406ccd4f4b7d9e376,Pius IX
0f5d824b7b59b8568c31,"Ego, Polidorus Carolus Joannes"
0f66fb324d7f698f06db,Gustaaf II Adolf (koning van Zweden)
0f96001f2f40a604a6bd,"Ego, Polidorus Carolus Joannes"
0fa25a06dfeffe927e1f,Shiva
0fa49e933da060d468e1,"Álvarez de Toledo, Fernando (3e hertog van Alva)"
0fa49e933da060d468e1,"Granvelle, Antoine Perrenot de"
0fa49e933da060d468e1,Staten-Generaal
0fae043b3b23cea2b19a,Rijksmuseum Amsterdam
0fb73cd559ce8341349d,Filips Willem (prins van Oranje)
0fc0a97e565dfc582e5e,"Cools, Johannes"
0fdf8eaf20cc4405f12a,"Aylva, Hans Willem baron van (1)"
0febb0fa340ed2f54c06,"Schmidt, Willem Hendrik"
1004603fca317b7d352a,"Wirix, F.J."
1004603fca317b7d352a,"Djatiroto, Suikeronderneming"
1004603fca317b7d352a,Handels Vereeniging Amsterdam
100b9b298abc6a22074e,"Nes, Aert Jansz. van"
102023243adb39101f2b,Frederik Hendrik (prins van Oranje)
10483038b692cae63968,"Lumey, Willem van der Mark, heer van"
1052f70674ed2dd3e706,"Stroebel, Johannes"
10562f7ba446906689cb,"Pauw, Reinier Adriaensz."
10640993572801a15269,"Fontein, Dieuwke"
10655b79106c21669e82,"Martinez de Espinar, Alonso"
106c511f1c747aec8384,"Allebé, August"
108ecd111f18ff5baa7c,"Savoie-Carignan, Marie-Thérèse-Louise de"
10957c9b70f012ad59cc,"Boilly, Louis-Léopold"
10957c9b70f012ad59cc,"Talma, François Joseph"
10957c9b70f012ad59cc,"Vernet, Carle"
10957c9b70f012ad59cc,"Meynier, Charles"
10a1fda971ab485d706c,"Burdet, Elise"
10af325ebc99e35335ba,Verenigde Oostindische Compagnie
10af325ebc99e35335ba,Republiek der Zeven Verenigde Nederlanden
10af3f7b4955851c2455,"Munnick, J.J.P. van"
10b5e49d50e78354aafd,"Brouwers, Theodoor"
10bc174a62a9b4519dc1,"Rooyen, Gabriël van"
10bc174a62a9b4519dc1,"Bianchi, Thomas Ferdinand Joseph"
10c4f7db40885ff2c201,"Muschinger, Vinzenz"
10cfbb5631390cf6ed40,"Oldenbarnevelt, Johan van"
10e1a76320a97ad5dd18,Jacobus II (koning van Engeland en Schotland)
112aef3a709a1df15c44,"Alvarez de Toledo, Fadrique"
113aba0c16769a1f3ed4,"Plancius, Petrus"
1142a4e3eb5b5fb901d2,"Rijn, Rembrandt van"
117468751c8439b22063,"Hooft Danielsz., Hendrik"
1176645e274a624145cd,"Wijck, jonkheer Titus Anthony Jacob van Asch van"
117b250c421cee5e450b,"Metayer, Antoinette"
1199079e33373b8e87b9,"Motley, John Lothrop"
11a49032216a0b0f981d,Urbanus VI
